Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
0722-TROQR,Female,68,No,0,Davis,95616,38.508735,-121.678813,0,4,None,Yes,26.23,Yes,Yes,Fiber Optic,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,321.75,0,0,104.92,426.67,Churned,Price,Lack of affordable download/upload speed
0723-DRCLG,Female,73,Yes,0,Fallbrook,92028,33.362575,-117.299644,1,1,None,Yes,31.27,Yes,Yes,Fiber Optic,11,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.45,74.45,0,10,31.27,115.72,Churned,Other,Don't know
0723-FDLAY,Male,54,No,0,Gold Run,95717,39.170376,-120.838404,0,44,Offer B,Yes,49.57,Yes,Yes,Cable,21,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,85.25,3704.15,0,100,2181.08,5985.23,Stayed,NULL,NULL
0725-CXOTM,Female,29,No,0,Manteca,95337,37.750822,-121.238423,0,36,None,Yes,44.7,Yes,Yes,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,89.65,3348.1,0,0,1609.2,4957.3,Stayed,NULL,NULL
0727-BMPLR,Female,66,No,0,Fresno,93706,36.654614,-119.903674,0,55,None,Yes,37.38,Yes,Yes,Fiber Optic,7,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,100,5509.3,0,100,2055.9,7665.2,Churned,Competitor,Competitor offered higher download speeds
0727-BNRLG,Male,41,No,0,Los Angeles,90064,34.037251,-118.423573,0,69,Offer A,Yes,49.35,Yes,Yes,Fiber Optic,30,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,97.65,6743.55,0,0,3405.15,10148.7,Stayed,NULL,NULL
0727-IWKVK,Male,35,Yes,0,Yermo,92398,35.013299,-116.834092,0,9,Offer E,Yes,19.18,No,Yes,Fiber Optic,27,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.9,741.7,0,0,172.62,914.32,Churned,Price,Extra data charges
0730-BGQGF,Male,48,Yes,3,Grover Beach,93433,35.120833,-120.61843,1,71,Offer A,Yes,15.71,Yes,Yes,DSL,57,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,90.3,6287.3,0,100,1115.41,7502.71,Stayed,NULL,NULL
0730-KOAVE,Male,53,No,0,Redwood City,94062,37.410567,-122.297152,0,30,Offer C,Yes,41.66,Yes,Yes,Fiber Optic,28,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.3,2679.7,0,0,1249.8,3929.5,Stayed,NULL,NULL
0733-VUNUW,Male,43,No,0,San Francisco,94114,37.758085,-122.434801,0,24,None,Yes,8.99,Yes,Yes,DSL,5,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,55.65,1400.55,0,60,215.76,1676.31,Churned,Competitor,Competitor had better devices
0734-OXWBT,Male,44,No,1,Covina,91722,34.097345,-117.906736,0,3,Offer E,Yes,25.04,No,Yes,Cable,17,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,70.7,225.65,0,0,75.12,300.77,Joined,NULL,NULL
0742-LAFQK,Male,52,Yes,0,Fullerton,92833,33.877639,-117.961212,1,72,None,Yes,28.86,Yes,Yes,Fiber Optic,8,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.15,7422.1,0,0,2077.92,9500.02,Stayed,NULL,NULL
0742-MOABM,Male,50,Yes,0,Fallbrook,92028,33.362575,-117.299644,2,4,None,Yes,9.67,No,Yes,Cable,22,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,50.05,179.35,0,0,38.68,218.03,Churned,Competitor,Competitor made better offer
0742-NXBGR,Female,64,No,0,Adin,96006,41.171578,-120.913161,0,1,Offer E,Yes,33.41,No,Yes,Fiber Optic,28,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.3,82.3,0,0,33.41,115.71,Churned,Competitor,Competitor had better devices
0743-HNPFG,Female,50,Yes,0,Butte City,95920,39.449794,-121.936372,2,51,None,Yes,17.95,No,Yes,DSL,14,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,69.75,3562.5,0,0,915.45,4477.95,Stayed,NULL,NULL
0744-BIKKF,Male,39,No,0,Mecca,92254,33.543835,-115.993906,0,72,Offer A,Yes,11.41,Yes,Yes,DSL,17,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.65,6224.8,0,0,821.52,7046.32,Stayed,NULL,NULL
0744-GKNGE,Female,31,Yes,2,Inglewood,90305,33.958134,-118.330905,0,64,Offer B,Yes,27.74,Yes,Yes,Fiber Optic,12,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.8,5327.25,0,0,1775.36,7102.61,Stayed,NULL,NULL
0748-RDGGM,Male,38,Yes,0,Tarzana,91356,34.157137,-118.548511,1,70,None,Yes,39.63,No,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.5,7534.65,0,0,2774.1,10308.75,Churned,Price,Long distance charges
0750-EBAIU,Male,43,No,0,Temecula,92590,33.475493,-117.219551,0,52,Offer B,Yes,31.31,No,Yes,Fiber Optic,12,Yes,No,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,91.25,4738.3,0,0,1628.12,6366.42,Stayed,NULL,NULL
0754-UKWQP,Male,63,No,0,Cool,95614,38.880622,-120.973865,0,2,None,Yes,37.43,No,Yes,Fiber Optic,18,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.85,197.7,0,0,74.86,272.56,Churned,Competitor,Competitor had better devices
0757-WCUUZ,Male,29,Yes,3,June Lake,93529,37.730269,-119.055813,1,54,Offer B,Yes,36.09,Yes,Yes,DSL,59,No,No,Yes,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,63.35,3409.1,0,0,1948.86,5357.96,Stayed,NULL,NULL
0771-CHWSK,Male,56,No,0,Brawley,92227,33.03933,-115.191857,0,66,Offer A,Yes,45.57,Yes,Yes,DSL,11,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,74.6,4798.4,0,0,3007.62,7806.02,Stayed,NULL,NULL
0771-WLCLA,Female,49,Yes,1,Big Bear Lake,92315,34.242058,-116.89802,8,16,Offer D,Yes,46.45,Yes,Yes,Fiber Optic,12,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,112.95,1882.55,0,0,743.2,2625.75,Stayed,NULL,NULL
0772-GYEQQ,Male,33,No,0,Lodi,95240,38.123544,-121.159078,0,3,Offer E,Yes,49.4,No,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,88.35,262.05,0,0,148.2,410.25,Churned,Competitor,Competitor offered more data
0774-IFUVM,Male,19,Yes,2,Stockton,95202,37.959706,-121.287669,7,11,None,Yes,16.71,Yes,Yes,DSL,59,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,65.15,723.35,0,0,183.81,907.16,Stayed,NULL,NULL
0781-LKXBR,Male,65,No,0,San Francisco,94102,37.7795,-122.419233,0,9,None,Yes,48.71,Yes,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,918.6,0,0,438.39,1356.99,Churned,Competitor,Competitor had better devices
0786-IVLAW,Female,72,No,0,Valley Village,91607,34.165783,-118.399795,0,66,None,Yes,3.57,Yes,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,108.1,7238.6,0,0,235.62,7474.22,Stayed,NULL,NULL
0793-TWELN,Female,27,No,0,Los Angeles,90026,34.078991,-118.263804,0,4,Offer E,Yes,6.5,Yes,Yes,Fiber Optic,73,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,319.85,0,0,26,345.85,Stayed,NULL,NULL
0795-GMVQO,Male,36,Yes,0,San Diego,92105,32.741859,-117.090353,1,67,None,Yes,23.13,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,109.9,7332.4,0,0,1549.71,8882.11,Stayed,NULL,NULL
0795-LAFGP,Male,25,Yes,0,Fullerton,92835,33.902211,-117.914922,1,71,None,Yes,3.57,Yes,Yes,DSL,52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,90.4,6668.05,0,0,253.47,6921.52,Stayed,NULL,NULL
0799-DDIHE,Female,24,Yes,3,Grenada,96038,41.599978,-122.539381,7,15,Offer D,Yes,24.27,No,Yes,Cable,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,46.3,639.45,0,0,364.05,1003.5,Stayed,NULL,NULL
0807-ZABDG,Female,43,No,2,Woodland,95776,38.694081,-121.694431,0,3,Offer E,Yes,26.04,No,Yes,Cable,16,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.1,154.65,0,0,78.12,232.77,Churned,Competitor,Competitor offered higher download speeds
0810-BDHAW,Female,54,Yes,0,Chowchilla,93610,37.100948,-120.270136,4,24,None,Yes,31.62,Yes,Yes,DSL,12,Yes,Yes,No,No,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,78.4,1832.4,0,130,758.88,2721.28,Stayed,NULL,NULL
0810-DHDBD,Female,31,No,0,Rohnert Park,94928,38.34719,-122.697822,0,52,None,Yes,21.38,Yes,Yes,Cable,21,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Credit Card,74,3877.65,0,0,1111.76,4989.41,Stayed,NULL,NULL
0812-WUPTB,Male,65,Yes,0,Corona Del Mar,92625,33.600987,-117.862734,1,1,Offer E,Yes,49.6,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.85,70.85,0,0,49.6,120.45,Churned,Price,Long distance charges
0813-TAXXS,Male,48,No,0,Alderpoint,95511,40.166028,-123.584144,0,55,None,Yes,26.3,Yes,Yes,DSL,23,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,77.8,4323.35,0,0,1446.5,5769.85,Stayed,NULL,NULL
0815-MFZGM,Female,54,Yes,0,Morgan Hill,95037,37.161544,-121.649371,9,42,None,Yes,1.31,No,Yes,Fiber Optic,17,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,99,4135,0,0,55.02,4190.02,Stayed,NULL,NULL
0817-HSUSE,Male,26,No,0,Altadena,91001,34.196837,-118.142236,0,1,None,Yes,5.63,No,Yes,Cable,52,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,75.5,0,0,5.63,81.13,Joined,NULL,NULL
0818-OCPZO,Male,80,No,0,Los Angeles,90059,33.927254,-118.249826,0,27,None,Yes,42.91,Yes,Yes,Fiber Optic,5,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.45,2122.05,0,0,1158.57,3280.62,Churned,Competitor,Competitor offered more data
0820-FNRNX,Male,48,Yes,3,Lafayette,94549,37.907777,-122.127161,1,17,Offer D,Yes,29.87,Yes,Yes,DSL,53,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,66.7,1077.05,0,0,507.79,1584.84,Stayed,NULL,NULL
0822-QGCXA,Female,76,Yes,0,Los Angeles,90068,34.137411,-118.328915,5,27,Offer C,Yes,3.43,Yes,Yes,DSL,21,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.85,2310.2,0,0,92.61,2402.81,Stayed,NULL,NULL
0824-VWDPO,Female,58,No,0,Mckinleyville,95519,40.965011,-124.015255,0,45,None,Yes,1.57,Yes,Yes,Fiber Optic,30,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,96.75,4442.75,0,0,70.65,4513.4,Stayed,NULL,NULL
0829-XXPLX,Female,48,No,0,Cutler,93615,36.497895,-119.285484,0,20,None,Yes,30.52,No,Yes,Fiber Optic,21,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.4,1871.15,0,0,610.4,2481.55,Stayed,NULL,NULL
0835-JKADZ,Female,29,No,0,San Francisco,94107,37.768881,-122.395521,0,71,None,Yes,41.92,Yes,Yes,Fiber Optic,53,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,111.25,7984.15,0,0,2976.32,10960.47,Stayed,NULL,NULL
0839-JTCUD,Female,31,Yes,0,Mission Viejo,92691,33.611945,-117.665867,9,66,None,Yes,36.36,Yes,Yes,Cable,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.9,5958.85,0,0,2399.76,8358.61,Stayed,NULL,NULL
0840-DCNZE,Male,33,No,0,Newport Beach,92661,33.601309,-117.902304,0,47,Offer B,Yes,36.78,No,Yes,DSL,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0,4138.9,0,0,1728.66,5867.56,Stayed,NULL,NULL
0840-DFEZH,Female,63,No,0,Los Angeles,90036,34.070291,-118.349191,0,7,None,Yes,25.17,Yes,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.35,564.65,0,0,176.19,740.84,Stayed,NULL,NULL
0842-IWYCP,Female,19,No,0,Helendale,92342,34.757783,-117.33997,0,46,None,Yes,40.32,No,Yes,Cable,51,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.95,2168.9,0,0,1854.72,4023.62,Stayed,NULL,NULL
0843-WTBXE,Male,38,No,0,San Diego,92126,32.886925,-117.152162,0,53,None,Yes,16.43,Yes,Yes,Fiber Optic,29,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.45,4517.25,0,0,870.79,5388.04,Churned,Other,Don't know
0848-ZGQIJ,Female,56,Yes,0,Saratoga,95070,37.257772,-122.051824,3,16,Offer D,Yes,10.5,No,Yes,Fiber Optic,2,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,1461.15,0,0,168,1629.15,Stayed,NULL,NULL
0851-DFJKB,Female,57,No,0,Concord,94518,37.950248,-122.022455,0,15,None,Yes,30.54,No,Yes,DSL,11,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,58.95,955.15,0,0,458.1,1413.25,Stayed,NULL,NULL
0853-NWIFK,Female,27,No,0,Woodacre,94973,38.005839,-122.638155,0,45,None,Yes,1.03,No,Yes,Fiber Optic,47,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.3,4483.95,0,0,46.35,4530.3,Stayed,NULL,NULL
0853-TWRVK,Male,59,Yes,0,North Hollywood,91606,34.187599,-118.387125,5,72,None,Yes,6.15,Yes,Yes,Fiber Optic,5,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,105.6,7581.5,0,0,442.8,8024.3,Stayed,NULL,NULL
0856-NAOES,Male,29,No,0,Concord,94519,37.990118,-122.012188,0,6,Offer E,Yes,45.67,No,Yes,DSL,71,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,60.9,414.1,0,0,274.02,688.12,Stayed,NULL,NULL
0862-PRCBS,Female,32,Yes,3,San Francisco,94132,37.722302,-122.491129,6,68,None,Yes,16.09,Yes,Yes,Fiber Optic,53,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,103.75,7039.45,0,0,1094.12,8133.57,Stayed,NULL,NULL
0864-FVJNJ,Female,63,Yes,1,Trinidad,95570,41.162295,-124.027381,1,64,Offer B,Yes,6.83,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,113.35,7222.75,0,20,437.12,7679.87,Stayed,NULL,NULL
0866-QLSIR,Female,53,No,0,Garden Grove,92843,33.764018,-117.931507,0,34,Offer C,Yes,34.41,Yes,Yes,DSL,4,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Mailed Check,64.4,2088.75,0,0,1169.94,3258.69,Churned,Attitude,Attitude of support person
0867-LDTTC,Male,51,No,0,Sacramento,95830,38.490508,-121.284171,0,5,None,Yes,45.69,No,Yes,Cable,4,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,75.15,392.65,0,0,228.45,621.1,Stayed,NULL,NULL
0867-MKZVY,Female,26,Yes,1,Altadena,91001,34.196837,-118.142236,5,20,None,Yes,36.6,Yes,Yes,Fiber Optic,51,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,82.4,1592.35,33.43,0,732,2290.92,Churned,Price,Price too high
0868-VJRDR,Male,61,Yes,0,Cassel,96016,40.936285,-121.572692,1,64,None,Yes,4.76,No,Yes,Fiber Optic,8,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,104.05,6605.55,0,0,304.64,6910.19,Stayed,NULL,NULL
0869-PAPRP,Female,68,Yes,0,Pixley,93256,35.957019,-119.330928,4,26,None,Yes,46.24,No,Yes,Fiber Optic,4,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,85.7,2067,0,0,1202.24,3269.24,Stayed,NULL,NULL
0870-VEMYL,Female,34,No,0,Columbia,95310,38.085839,-120.37855,0,5,Offer E,Yes,24.32,No,Yes,Cable,22,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,53.85,259.8,22.96,10,121.6,368.44,Churned,Competitor,Competitor offered higher download speeds
0871-URUWO,Male,36,Yes,0,Sheep Ranch,95250,38.244806,-120.417301,1,13,None,Yes,30.55,Yes,Yes,Fiber Optic,28,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,102.25,1359,0,0,397.15,1756.15,Churned,Competitor,Competitor had better devices
0872-CASZJ,Male,30,Yes,0,Hamilton City,95951,39.732767,-122.042298,1,59,Offer B,Yes,20.5,Yes,Yes,Cable,53,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,69.1,4096.9,0,0,1209.5,5306.4,Stayed,NULL,NULL
0872-JCPIB,Male,47,No,0,Pinecrest,95364,38.224869,-119.755729,0,17,Offer D,Yes,47.45,Yes,Yes,DSL,5,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,65.75,1111.2,0,0,806.65,1917.85,Stayed,NULL,NULL
0872-NXJYS,Female,40,No,0,West Hollywood,90069,34.093781,-118.381061,0,9,None,Yes,45.41,No,Yes,Fiber Optic,23,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.55,723.4,0,0,408.69,1132.09,Churned,Competitor,Competitor offered more data
0875-CABNR,Female,70,No,0,San Luis Obispo,93401,35.233745,-120.626442,0,10,None,Yes,16.85,No,Yes,Fiber Optic,30,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,84.6,865.55,0,0,168.5,1034.05,Churned,Attitude,Attitude of support person
0876-WDUUZ,Female,62,No,0,Pine Grove,95665,38.400264,-120.641274,0,5,Offer E,Yes,43.51,No,Yes,Fiber Optic,17,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.4,425.9,0,0,217.55,643.45,Churned,Price,Long distance charges
0877-SDMBN,Female,20,No,0,San Diego,92126,32.886925,-117.152162,0,54,None,Yes,43.47,Yes,Yes,Fiber Optic,82,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.95,5639.05,0,0,2347.38,7986.43,Churned,Competitor,Competitor made better offer
0880-FVFWF,Male,32,No,0,Livermore,94550,37.571748,-121.659562,0,56,Offer B,Yes,37.15,Yes,Yes,Fiber Optic,13,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.4,4922.4,0,0,2080.4,7002.8,Stayed,NULL,NULL
0880-TKATG,Male,21,Yes,0,Lucerne Valley,92356,34.508417,-116.856103,3,4,Offer E,Yes,9.56,Yes,Yes,Fiber Optic,48,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.15,385.9,0,0,38.24,424.14,Churned,Competitor,Competitor had better devices
0885-HMGPY,Male,55,No,0,Honeydew,95545,40.342928,-124.063329,0,62,Offer B,Yes,41.13,Yes,Yes,Cable,12,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.4,4237.5,0,0,2550.06,6787.56,Stayed,NULL,NULL
0886-QGENL,Female,72,Yes,0,San Diego,92104,32.741499,-117.127409,1,27,None,Yes,45.82,No,Yes,Fiber Optic,13,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,2754.45,0,0,1237.14,3991.59,Churned,Attitude,Attitude of service provider
0887-HJGAR,Male,57,No,0,Coalinga,93210,36.186867,-120.387793,0,1,Offer E,Yes,5.55,No,Yes,DSL,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,45.7,45.7,0,0,5.55,51.25,Churned,Competitor,Competitor offered higher download speeds
0887-WBJVH,Female,29,Yes,0,Cressey,95312,37.420273,-120.66527,1,53,Offer B,Yes,38.35,No,Yes,Fiber Optic,82,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,93.45,4872.2,0,0,2032.55,6904.75,Stayed,NULL,NULL
0895-DQHEW,Male,47,Yes,0,Burney,96013,40.946785,-121.719489,1,54,None,Yes,35.46,Yes,Yes,Fiber Optic,23,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.3,5278.15,11.45,0,1914.84,7181.54,Churned,Competitor,Competitor offered more data
0895-LMRSF,Male,34,No,0,Imperial Beach,91932,32.579134,-117.119009,0,23,None,Yes,46.4,No,Yes,Cable,23,No,No,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,64.9,1509.8,0,130,1067.2,2707,Stayed,NULL,NULL
0897-FEGMU,Female,43,Yes,0,Los Angeles,90048,34.072945,-118.37267,1,11,Offer D,Yes,31.08,Yes,Yes,Fiber Optic,26,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.5,1056.95,0,0,341.88,1398.83,Churned,Dissatisfaction,Network reliability
0898-XCGTF,Male,46,Yes,0,Los Angeles,90039,34.110845,-118.259595,1,61,None,Yes,21.96,Yes,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,96.5,5673.7,0,0,1339.56,7013.26,Stayed,NULL,NULL
0899-LIIBW,Male,21,Yes,0,Forks Of Salmon,96031,41.232128,-123.194748,8,34,None,Yes,33.55,Yes,Yes,Fiber Optic,41,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.85,3527.3,0,0,1140.7,4668,Stayed,NULL,NULL
0899-WZRSD,Male,31,No,0,Marina Del Rey,90292,33.977468,-118.445475,0,56,None,Yes,37.99,Yes,Yes,Fiber Optic,24,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.35,5794.45,0,0,2127.44,7921.89,Stayed,NULL,NULL
0906-QVPMS,Male,29,Yes,0,Monterey,93940,36.362741,-121.869685,4,72,Offer A,Yes,35.71,Yes,Yes,Fiber Optic,58,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,115.15,8349.45,0,0,2571.12,10920.57,Stayed,NULL,NULL
0907-HQNTS,Female,74,Yes,0,Pittsburg,94565,38.006047,-121.916834,8,70,Offer A,Yes,46.2,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,113,7987.6,0,0,3234,11221.6,Stayed,NULL,NULL
0909-SELIE,Male,53,Yes,0,Clearlake Oaks,95423,39.07116,-122.598542,1,61,None,Yes,43.48,Yes,Yes,DSL,20,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.8,4860.85,17.17,0,2652.28,7495.96,Stayed,NULL,NULL
0913-XWSCN,Male,29,Yes,2,Sun City,92585,33.739412,-117.173334,1,55,Offer B,Yes,41.89,Yes,Yes,Fiber Optic,52,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.5,4713.4,0,0,2303.95,7017.35,Stayed,NULL,NULL
0916-KNFAJ,Male,37,Yes,0,San Jose,95133,37.371862,-121.860349,1,61,Offer B,Yes,4.69,Yes,Yes,Cable,4,Yes,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,69.9,4226.7,0,0,286.09,4512.79,Stayed,NULL,NULL
0916-QOFDP,Female,79,Yes,1,Randsburg,93554,35.405722,-117.773354,5,14,None,Yes,14.39,Yes,Yes,Fiber Optic,30,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,95.8,1346.3,0,0,201.46,1547.76,Stayed,NULL,NULL
0917-EZOLA,Male,66,Yes,0,Lakewood,90713,33.847755,-118.112532,0,72,None,Yes,6.03,Yes,Yes,Fiber Optic,2,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,104.15,7689.95,0,0,434.16,8124.11,Churned,Price,Extra data charges
0921-OHLVP,Male,35,No,0,Paradise,95969,39.69676,-121.644379,0,22,Offer D,Yes,11.46,Yes,Yes,Fiber Optic,16,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.05,1799.3,0,0,252.12,2051.42,Stayed,NULL,NULL
0923-PNFUB,Female,55,No,0,Westlake Village,91361,34.130992,-118.894673,0,3,Offer E,Yes,46.36,No,Yes,Fiber Optic,4,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,83.75,247.25,0,0,139.08,386.33,Churned,Attitude,Attitude of support person
0924-BJCRC,Female,70,Yes,0,Felton,95018,37.089111,-122.062213,6,60,Offer B,Yes,24.68,Yes,Yes,Fiber Optic,19,No,Yes,No,No,No,Yes,No,No,Two Year,No,Bank Withdrawal,89.45,5294.6,0,10,1480.8,6785.4,Stayed,NULL,NULL
